node,homodimer,homotrimer,homotetramer,heterodimer,heterotrimer,heterotetramer,heteropentamer,heterohexamer,heteroheptamer,heterooctamer,heterononamer,heterodecamer,in_complex,complex_partners,complex_count_unknown,complex_count
AT3G28345,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28715,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G28956,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G29800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G30320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G30775,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G30805,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G30841,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G33520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G41762,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G42050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G42170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G42640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G42670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G42790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G43190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G43300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G43440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G43670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G43810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G43920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G44990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G45980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46640,0,0,0,0,0,0,0,0,0,0,0,0,1,AT2G25930;AT2G40080,1,1
AT3G46710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G46970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47833,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G47950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48080,0,0,0,1,0,0,0,0,0,0,0,0,1,AT3G52430;AT5G14930,2,3
AT3G48090,0,0,0,1,0,0,0,0,0,0,0,0,1,AT3G52430;AT5G14930,2,3
AT3G48150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G48990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49601,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G49990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G50950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51860,1,0,0,1,0,0,0,0,0,0,0,0,1,AT2G38170,0,2
AT3G51895,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G51950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52090,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52420,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52430,0,0,0,0,0,0,0,0,0,0,0,0,1,AT3G48080;AT3G48090;AT5G14930,4,4
AT3G52450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G52990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53060,0,0,0,0,0,1,0,0,0,0,0,0,1,AT1G02980;AT2G39940;AT3G42830;AT3G62980;AT4G02570;AT5G20570,0,8
AT3G53110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53420,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G53990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54090,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G54960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55005,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G55940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56090,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G56960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G57940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G58040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G58110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G58140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G58500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G58510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G58550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT3G58570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
