experiment,source_file,source_row,source_protein,source_gene_name,mapping_accession,protein_accession,protein_gene_name_match,gene,mapping_status,selection_rank,selected_for_wide_table,Tm,R2,RSE
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,344,Q9SHU7,Q9SHU7,Q9SHU7,Q9SHU7,True,,unmapped_to_nodes,,False,61.78040505,0.974980216,0.068107357
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,346,Q9SI20,Q9SI20,Q9SI20,Q9SI20,True,,unmapped_to_nodes,,False,54.97975911,0.936854538,0.108522934
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,347,Q9SI54,Q9SI54,Q9SI54,Q9SI54,True,,unmapped_to_nodes,,False,59.51019734,0.957042284,0.08449188
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,349,Q9SIQ8,Q9SIQ8,Q9SIQ8,Q9SIQ8,True,,unmapped_to_nodes,,False,59.80759677,0.989312398,0.044222288
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,350,Q9SIR5,Q9SIR5,Q9SIR5,Q9SIR5,True,,unmapped_to_nodes,,False,50.85640459,0.994127723,0.038083747
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,352,Q9SJA7,Q9SJA7,Q9SJA7,Q9SJA7,True,,unmapped_to_nodes,,False,52.51079586,0.976497214,0.071839713
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,355,Q9SJV5,Q9SJV5,Q9SJV5,Q9SJV5,True,,unmapped_to_nodes,,False,56.97340532,0.990102329,0.04250382
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,357,Q9SMP5,Q9SMP5,Q9SMP5,Q9SMP5,True,,unmapped_to_nodes,,False,41.66053455,0.994895629,0.03391934
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,358,Q9SN68,Q9SN68,Q9SN68,Q9SN68,True,,unmapped_to_nodes,,False,51.92560872,0.987587131,0.050936497
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,359,Q9SQR3,Q9SQR3,Q9SQR3,Q9SQR3,True,,unmapped_to_nodes,,False,48.77381641,0.966123283,0.095193232
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,360,Q9SR77,Q9SR77,Q9SR77,Q9SR77,True,,unmapped_to_nodes,,False,46.18574972,0.992550789,0.044691298
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,361,Q9SR93,Q9SR93,Q9SR93,Q9SR93,True,,unmapped_to_nodes,,False,61.00800233,0.93260646,0.122870591
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,362,Q9SRM5,Q9SRM5,Q9SRM5,Q9SRM5,True,,unmapped_to_nodes,,False,47.55782962,0.997872011,0.023121024
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,364,Q9STI0,Q9STI0,Q9STI0,Q9STI0,True,,unmapped_to_nodes,,False,53.35482029,0.989602759,0.042712946
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,365,Q9STL1,Q9STL1,Q9STL1,Q9STL1,True,,unmapped_to_nodes,,False,61.22734144,0.93732717,0.099943337
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,366,Q9SU14,Q9SU14,Q9SU14,Q9SU14,True,,unmapped_to_nodes,,False,49.76799891,0.995667495,0.032217197
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,368,Q9SV88,Q9SV88,Q9SV88,Q9SV88,True,,unmapped_to_nodes,,False,64.87804035,0.920743151,0.137160343
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,369,Q9SVQ9,Q9SVQ9,Q9SVQ9,Q9SVQ9,True,,unmapped_to_nodes,,False,49.89532808,0.995665964,0.032663262
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,370,Q9SX79,Q9SX79,Q9SX79,Q9SX79,True,,unmapped_to_nodes,,False,41.03876786,0.997603051,0.023786998
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,371,Q9SXP7,Q9SXP7,Q9SXP7,Q9SXP7,True,,unmapped_to_nodes,,False,48.56966481,0.989418097,0.051918751
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,373,Q9SZT7,Q9SZT7,Q9SZT7,Q9SZT7,True,,unmapped_to_nodes,,False,51.96847435,0.995966076,0.029607402
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,374,Q9SZV0,Q9SZV0,Q9SZV0,Q9SZV0,True,,unmapped_to_nodes,,False,41.98322714,0.981861357,0.076426428
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,375,Q9T070,Q9T070,Q9T070,Q9T070,True,,unmapped_to_nodes,,False,57.89484062,0.992870876,0.036926751
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,380,Q9XIA9,Q9XIA9,Q9XIA9,Q9XIA9,True,,unmapped_to_nodes,,False,45.74080476,0.991238724,0.044986352
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,382,Q9XIE3,Q9XIE3,Q9XIE3,Q9XIE3,True,,unmapped_to_nodes,,False,45.40994855,0.929598261,0.098897552
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,383,Q9XIR0,Q9XIR0,Q9XIR0,Q9XIR0,True,,unmapped_to_nodes,,False,61.67466987,0.92797524,0.130942364
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,384,Q9ZPF5,Q9ZPF5,Q9ZPF5,Q9ZPF5,True,,unmapped_to_nodes,,False,60.55007536,0.969454567,0.06892455
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,385,Q9ZPQ3,Q9ZPQ3,Q9ZPQ3,Q9ZPQ3,True,,unmapped_to_nodes,,False,57.97971413,0.974572372,0.078695927
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,386,Q9ZPV8,Q9ZPV8,Q9ZPV8,Q9ZPV8,True,,unmapped_to_nodes,,False,54.38266253,0.987624309,0.049767331
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,389,Q9ZS51,Q9ZS51,Q9ZS51,Q9ZS51,True,,unmapped_to_nodes,,False,56.96807295,0.96755141,0.072053609
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,391,Q9ZUB3,Q9ZUB3,Q9ZUB3,Q9ZUB3,True,,unmapped_to_nodes,,False,59.1297976,0.981836037,0.060542163
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,392,Q9ZV18,Q9ZV18,Q9ZV18,Q9ZV18,True,,unmapped_to_nodes,,False,58.018177,0.90756441,0.136877075
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,393,Q9ZVE7,Q9ZVE7,Q9ZVE7,Q9ZVE7,True,,unmapped_to_nodes,,False,59.268345,0.976296355,0.066944437
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,394,Q9ZVQ2,Q9ZVQ2,Q9ZVQ2,Q9ZVQ2,True,,unmapped_to_nodes,,False,48.7641582,0.983159405,0.062196699
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,395,Q9ZW27,Q9ZW27,Q9ZW27,Q9ZW27,True,,unmapped_to_nodes,,False,48.63593509,0.994083278,0.036229615
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,396,A0A178U9N5,A0A178U9N5,A0A178U9N5,A0A178U9N5,True,,unmapped_to_nodes,,False,47.77555432,0.995729816,0.032228334
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,397,A0A178UQC1,A0A178UQC1,A0A178UQC1,A0A178UQC1,True,,unmapped_to_nodes,,False,50.85820252,0.997870189,0.024120195
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,398,A0A178UWU9,A0A178UWU9,A0A178UWU9,A0A178UWU9,True,,unmapped_to_nodes,,False,55.78855939,0.992095641,0.044797042
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,399,A0A178VPF6,A0A178VPF6,A0A178VPF6,A0A178VPF6,True,,unmapped_to_nodes,,False,55.70272377,0.945650291,0.104169763
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,400,A0A178W0D3,A0A178W0D3,A0A178W0D3,A0A178W0D3,True,,unmapped_to_nodes,,False,62.65798481,0.938966646,0.109363756
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,402,A0A1I9LM53,A0A1I9LM53,A0A1I9LM53,A0A1I9LM53,True,,unmapped_to_nodes,,False,47.72567221,0.991711455,0.046880269
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,403,A0A1I9LMK8,A0A1I9LMK8,A0A1I9LMK8,A0A1I9LMK8,True,,unmapped_to_nodes,,False,49.73045617,0.997031592,0.025972467
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,404,A0A1I9LMR3,A0A1I9LMR3,A0A1I9LMR3,A0A1I9LMR3,True,,unmapped_to_nodes,,False,53.93216798,0.996023729,0.030537494
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,405,A0A1I9LMY7,A0A1I9LMY7,A0A1I9LMY7,A0A1I9LMY7,True,,unmapped_to_nodes,,False,57.93223411,0.980486156,0.059082761
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,406,A0A1I9LNS4,A0A1I9LNS4,A0A1I9LNS4,A0A1I9LNS4,True,,unmapped_to_nodes,,False,51.8799706,0.993900197,0.039661984
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,407,A0A1I9LNT2,A0A1I9LNT2,A0A1I9LNT2,A0A1I9LNT2,True,,unmapped_to_nodes,,False,51.66235917,0.995554903,0.032969717
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,408,A0A1I9LRA3,A0A1I9LRA3,A0A1I9LRA3,A0A1I9LRA3,True,,unmapped_to_nodes,,False,54.52721703,0.988683827,0.052169288
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,409,A0A1I9LRJ6,A0A1I9LRJ6,A0A1I9LRJ6,A0A1I9LRJ6,True,,unmapped_to_nodes,,False,48.58076619,0.977536939,0.068713335
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,410,A0A1I9LRK5,A0A1I9LRK5,A0A1I9LRK5,A0A1I9LRK5,True,,unmapped_to_nodes,,False,58.86258953,0.991015018,0.040285897
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,411,A0A1I9LSX2,A0A1I9LSX2,A0A1I9LSX2,A0A1I9LSX2,True,,unmapped_to_nodes,,False,65.11953325,0.911004317,0.162167574
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,412,A0A1I9LTQ6,A0A1I9LTQ6,A0A1I9LTQ6,A0A1I9LTQ6,True,,unmapped_to_nodes,,False,44.41445021,0.988379966,0.050004571
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,413,A0A1I9LTR7,A0A1I9LTR7,A0A1I9LTR7,A0A1I9LTR7,True,,unmapped_to_nodes,,False,48.25191309,0.978757036,0.067895046
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,414,A0A1P8AM79,A0A1P8AM79,A0A1P8AM79,A0A1P8AM79,True,,unmapped_to_nodes,,False,54.65285603,0.991124146,0.043847344
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,415,A0A1P8AP70,A0A1P8AP70,A0A1P8AP70,A0A1P8AP70,True,,unmapped_to_nodes,,False,55.65098425,0.994293041,0.037510898
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,416,A0A1P8API2,A0A1P8API2,A0A1P8API2,A0A1P8API2,True,,unmapped_to_nodes,,False,55.7813384,0.992323696,0.045827791
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,417,A0A1P8APK3,A0A1P8APK3,A0A1P8APK3,A0A1P8APK3,True,,unmapped_to_nodes,,False,44.10664384,0.996268511,0.031018465
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,418,A0A1P8APR6,A0A1P8APR6,A0A1P8APR6,A0A1P8APR6,True,,unmapped_to_nodes,,False,54.5099075,0.990702607,0.046309868
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,419,A0A1P8AQD4,A0A1P8AQD4,A0A1P8AQD4,A0A1P8AQD4,True,,unmapped_to_nodes,,False,58.99735638,0.971894791,0.076080007
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,420,A0A1P8AS55,A0A1P8AS55,A0A1P8AS55,A0A1P8AS55,True,,unmapped_to_nodes,,False,52.65288807,0.998252344,0.019481818
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,421,A0A1P8ASY3,A0A1P8ASY3,A0A1P8ASY3,A0A1P8ASY3,True,,unmapped_to_nodes,,False,65.80909135,0.936132653,0.130689998
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,422,A0A1P8ATL2,A0A1P8ATL2,A0A1P8ATL2,A0A1P8ATL2,True,,unmapped_to_nodes,,False,59.12307909,0.990455096,0.04401816
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,423,A0A1P8ATN7,A0A1P8ATN7,A0A1P8ATN7,A0A1P8ATN7,True,,unmapped_to_nodes,,False,52.15301741,0.996762847,0.030271293
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,424,A0A1P8AUM8,A0A1P8AUM8,A0A1P8AUM8,A0A1P8AUM8,True,,unmapped_to_nodes,,False,60.01819811,0.982372003,0.060505161
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,425,A0A1P8AV08,A0A1P8AV08,A0A1P8AV08,A0A1P8AV08,True,,unmapped_to_nodes,,False,56.05184155,0.985442693,0.054720887
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,426,A0A1P8AVM2,A0A1P8AVM2,A0A1P8AVM2,A0A1P8AVM2,True,,unmapped_to_nodes,,False,60.15900212,0.992453029,0.039032737
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,427,A0A1P8AWL3,A0A1P8AWL3,A0A1P8AWL3,A0A1P8AWL3,True,,unmapped_to_nodes,,False,46.43259809,0.997377752,0.026254748
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,428,A0A1P8AWV1,A0A1P8AWV1,A0A1P8AWV1,A0A1P8AWV1,True,,unmapped_to_nodes,,False,64.42325889,0.945842392,0.107806464
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,429,A0A1P8AX55,A0A1P8AX55,A0A1P8AX55,A0A1P8AX55,True,,unmapped_to_nodes,,False,50.21360925,0.987367131,0.058445124
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,430,A0A1P8AXC1,A0A1P8AXC1,A0A1P8AXC1,A0A1P8AXC1,True,,unmapped_to_nodes,,False,49.77267772,0.994812621,0.035768628
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,431,A0A1P8AXW4,A0A1P8AXW4,A0A1P8AXW4,A0A1P8AXW4,True,,unmapped_to_nodes,,False,57.71020337,0.996895135,0.026255783
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,432,A0A1P8AYA1,A0A1P8AYA1,A0A1P8AYA1,A0A1P8AYA1,True,,unmapped_to_nodes,,False,60.78456567,0.984663054,0.05307705
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,433,A0A1P8AZ61,A0A1P8AZ61,A0A1P8AZ61,A0A1P8AZ61,True,,unmapped_to_nodes,,False,60.47939553,0.972539595,0.068114024
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,434,A0A1P8AZH4,A0A1P8AZH4,A0A1P8AZH4,A0A1P8AZH4,True,,unmapped_to_nodes,,False,58.04939296,0.990291695,0.04373391
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,435,A0A1P8AZL4,A0A1P8AZL4,A0A1P8AZL4,A0A1P8AZL4,True,,unmapped_to_nodes,,False,48.44013873,0.996200004,0.030945578
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,436,A0A1P8AZP9,A0A1P8AZP9,A0A1P8AZP9,A0A1P8AZP9,True,,unmapped_to_nodes,,False,56.89650009,0.99610396,0.029401462
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,437,A0A1P8AZS7,A0A1P8AZS7,A0A1P8AZS7,A0A1P8AZS7,True,,unmapped_to_nodes,,False,54.24549223,0.977467886,0.074483447
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,438,A0A1P8B0L8,A0A1P8B0L8,A0A1P8B0L8,A0A1P8B0L8,True,,unmapped_to_nodes,,False,47.88699218,0.984369533,0.070670399
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,439,A0A1P8B252,A0A1P8B252,A0A1P8B252,A0A1P8B252,True,,unmapped_to_nodes,,False,59.7513618,0.985199626,0.052970571
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,440,A0A1P8B485,A0A1P8B485,A0A1P8B485,A0A1P8B485,True,,unmapped_to_nodes,,False,48.17480388,0.999365569,0.012983403
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,441,A0A1P8B4V5,A0A1P8B4V5,A0A1P8B4V5,A0A1P8B4V5,True,,unmapped_to_nodes,,False,62.52074576,0.945563616,0.103502111
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,442,A0A1P8B644,A0A1P8B644,A0A1P8B644,A0A1P8B644,True,,unmapped_to_nodes,,False,51.7288793,0.998742624,0.017284822
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,443,A0A1P8B687,A0A1P8B687,A0A1P8B687,A0A1P8B687,True,,unmapped_to_nodes,,False,60.56366116,0.966547631,0.078560724
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,444,A0A1P8B6J0,A0A1P8B6J0,A0A1P8B6J0,A0A1P8B6J0,True,,unmapped_to_nodes,,False,54.06339229,0.977253248,0.076714741
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,445,A0A1P8B6W3,A0A1P8B6W3,A0A1P8B6W3,A0A1P8B6W3,True,,unmapped_to_nodes,,False,51.93172722,0.991360132,0.0445808
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,446,A0A1P8B7H0,A0A1P8B7H0,A0A1P8B7H0,A0A1P8B7H0,True,,unmapped_to_nodes,,False,53.07771077,0.995770916,0.031998638
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,447,A0A1P8B7H4,A0A1P8B7H4,A0A1P8B7H4,A0A1P8B7H4,True,,unmapped_to_nodes,,False,48.97951894,0.995905226,0.03288395
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,448,A0A1P8B7W2,A0A1P8B7W2,A0A1P8B7W2,A0A1P8B7W2,True,,unmapped_to_nodes,,False,47.62368165,0.996705791,0.029703317
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,449,A0A1P8B7W9,A0A1P8B7W9,A0A1P8B7W9,A0A1P8B7W9,True,,unmapped_to_nodes,,False,43.32007137,0.998257689,0.020261879
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,450,A0A1P8B7X4,A0A1P8B7X4,A0A1P8B7X4,A0A1P8B7X4,True,,unmapped_to_nodes,,False,62.4009752,0.944774276,0.097277522
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,451,A0A1P8B870,A0A1P8B870,A0A1P8B870,A0A1P8B870,True,,unmapped_to_nodes,,False,50.7474047,0.99269287,0.042630058
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,452,A0A1P8B8R9,A0A1P8B8R9,A0A1P8B8R9,A0A1P8B8R9,True,,unmapped_to_nodes,,False,50.96012125,0.990140643,0.04820803
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,453,A0A1P8B9K9,A0A1P8B9K9,A0A1P8B9K9,A0A1P8B9K9,True,,unmapped_to_nodes,,False,46.30630785,0.99441861,0.038412975
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,454,A0A1P8B9P2,A0A1P8B9P2,A0A1P8B9P2,A0A1P8B9P2,True,,unmapped_to_nodes,,False,51.52439654,0.99443497,0.037391801
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,455,A0A1P8BAQ0,A0A1P8BAQ0,A0A1P8BAQ0,A0A1P8BAQ0,True,,unmapped_to_nodes,,False,53.621304,0.997545006,0.02487698
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,456,A0A1P8BAU5,A0A1P8BAU5,A0A1P8BAU5,A0A1P8BAU5,True,,unmapped_to_nodes,,False,48.28180345,0.984979624,0.05624402
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,457,A0A1P8BAW5,A0A1P8BAW5,A0A1P8BAW5,A0A1P8BAW5,True,,unmapped_to_nodes,,False,54.55426556,0.977084138,0.072754087
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,458,A0A1P8BBC4,A0A1P8BBC4,A0A1P8BBC4,A0A1P8BBC4,True,,unmapped_to_nodes,,False,52.78908853,0.997579215,0.024395227
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,459,A0A1P8BBY4,A0A1P8BBY4,A0A1P8BBY4,A0A1P8BBY4,True,,unmapped_to_nodes,,False,51.90149474,0.957711386,0.085906853
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,460,A0A1P8BCG1,A0A1P8BCG1,A0A1P8BCG1,A0A1P8BCG1,True,,unmapped_to_nodes,,False,51.43754241,0.997145406,0.027233625
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,461,A0A1P8BCP6,A0A1P8BCP6,A0A1P8BCP6,A0A1P8BCP6,True,,unmapped_to_nodes,,False,65.27774757,0.928483509,0.132432027
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,462,A0A1P8BD92,A0A1P8BD92,A0A1P8BD92,A0A1P8BD92,True,,unmapped_to_nodes,,False,53.84286903,0.99222645,0.046395577
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,463,A0A1P8BDP5,A0A1P8BDP5,A0A1P8BDP5,A0A1P8BDP5,True,,unmapped_to_nodes,,False,47.64968982,0.988938118,0.053933579
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,464,A0A1P8BE58,A0A1P8BE58,A0A1P8BE58,A0A1P8BE58,True,,unmapped_to_nodes,,False,57.20057082,0.991806527,0.04039092
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,465,A0A1P8BEU1,A0A1P8BEU1,A0A1P8BEU1,A0A1P8BEU1,True,,unmapped_to_nodes,,False,45.55003412,0.99741599,0.026604518
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,466,A0A1P8BF32,A0A1P8BF32,A0A1P8BF32,A0A1P8BF32,True,,unmapped_to_nodes,,False,47.72763328,0.990583988,0.046332046
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,467,A0A1P8BG37,A0A1P8BG37,A0A1P8BG37,A0A1P8BG37,True,,unmapped_to_nodes,,False,57.03744082,0.982077158,0.059414358
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,468,A0A1P8BGI7,A0A1P8BGI7,A0A1P8BGI7,A0A1P8BGI7,True,,unmapped_to_nodes,,False,51.79978251,0.996156979,0.032208489
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,469,A0A219HZH3,A0A219HZH3,A0A219HZH3,A0A219HZH3,True,,unmapped_to_nodes,,False,56.10740051,0.993122657,0.037840984
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,470,A0A2H1ZE19,A0A2H1ZE19,A0A2H1ZE19,A0A2H1ZE19,True,,unmapped_to_nodes,,False,58.77447068,0.97862237,0.068592776
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,471,A0A2H1ZEA9,A0A2H1ZEA9,A0A2H1ZEA9,A0A2H1ZEA9,True,,unmapped_to_nodes,,False,49.59064503,0.990737251,0.050152169
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,472,A0A2H1ZEC4,A0A2H1ZEC4,A0A2H1ZEC4,A0A2H1ZEC4,True,,unmapped_to_nodes,,False,50.23827583,0.980444404,0.072281708
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,473,A0A2H1ZEM8,A0A2H1ZEM8,A0A2H1ZEM8,A0A2H1ZEM8,True,,unmapped_to_nodes,,False,52.61729639,0.996636452,0.029644288
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,474,A0A2P2CLF6,A0A2P2CLF6,A0A2P2CLF6,A0A2P2CLF6,True,,unmapped_to_nodes,,False,51.32291446,0.993973303,0.038321571
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,475,A0A2P2CLF9,A0A2P2CLF9,A0A2P2CLF9,A0A2P2CLF9,True,,unmapped_to_nodes,,False,53.71819446,0.994916956,0.034825618
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,476,A0A2P2CLH9,A0A2P2CLH9,A0A2P2CLH9,A0A2P2CLH9,True,,unmapped_to_nodes,,False,51.1966669,0.982717522,0.066067883
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,477,A0JQ78,A0JQ78,A0JQ78,A0JQ78,True,,unmapped_to_nodes,,False,54.42221031,0.993876147,0.035931268
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,479,A1L4Y4,A1L4Y4,A1L4Y4,A1L4Y4,True,,unmapped_to_nodes,,False,54.15407558,0.994372524,0.036695384
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,481,A7WM73,A7WM73,A7WM73,A7WM73,True,,unmapped_to_nodes,,False,57.77310451,0.985818878,0.051930884
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,482,A8MQ78,A8MQ78,A8MQ78,A8MQ78,True,,unmapped_to_nodes,,False,59.37324758,0.886062034,0.157401557
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,483,A8MQ99,A8MQ99,A8MQ99,A8MQ99,True,,unmapped_to_nodes,,False,59.03044334,0.982882374,0.052247088
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,484,A8MQM0,A8MQM0,A8MQM0,A8MQM0,True,,unmapped_to_nodes,,False,54.46181998,0.952926524,0.10098454
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,485,A8MQR6,A8MQR6,A8MQR6,A8MQR6,True,,unmapped_to_nodes,,False,58.69234022,0.994087486,0.036045589
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,486,A8MQW3,A8MQW3,A8MQW3,A8MQW3,True,,unmapped_to_nodes,,False,58.40037056,0.993712064,0.037372543
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,487,A8MR72,A8MR72,A8MR72,A8MR72,True,,unmapped_to_nodes,,False,50.50060992,0.990648657,0.044201415
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,488,A8MRP2,A8MRP2,A8MRP2,A8MRP2,True,,unmapped_to_nodes,,False,55.85832725,0.983578813,0.065798341
intact_cell_MS3,melting-point-Lyu2023-intact-cell-MS3.csv,489,A8MRW1,A8MRW1,A8MRW1,A8MRW1,True,,unmapped_to_nodes,,False,60.32059674,0.990751577,0.041771453
