node,abundance_file_1,n_uniprot_abundance_values_file_1,matched_uniprot_accessions_file_1,abundance_file_2,n_uniprot_abundance_values_file_2,matched_uniprot_accessions_file_2,abundance_file_3,n_uniprot_abundance_values_file_3,matched_uniprot_accessions_file_3,abundance_file_4,n_uniprot_abundance_values_file_4,matched_uniprot_accessions_file_4,abundance_file_5,n_uniprot_abundance_values_file_5,matched_uniprot_accessions_file_5,abundance_file_6,n_uniprot_abundance_values_file_6,matched_uniprot_accessions_file_6,abundance_file_7,n_uniprot_abundance_values_file_7,matched_uniprot_accessions_file_7,n_abundance_files_with_values,harmonized_abundance
AT5G54380,3.45,1,Q9LK35,5.21,1.0,Q9LK35,4.21,1.0,Q9LK35,3.85,1.0,Q9LK35,6.78,1.0,Q9LK35,,,,,,,5,4.21
AT5G54390,2.53,1,Q38945,1.68,1.0,Q38945,,,,5.22,1.0,Q38945,3.24,1.0,Q38945,,,,,,,4,2.885
AT5G54430,184.0,1,Q8VYN9,513.0,1.0,Q8VYN9,82.1,1.0,Q8VYN9,220.0,1.0,Q8VYN9,292.0,1.0,Q8VYN9,42.8,1.0,Q8VYN9,31.9,1.0,Q8VYN9,7,184.0
AT5G54440,9.12,1,F4K0C4,7.13,1.0,F4K0C4,2.82,1.0,F4K0C4,16.9,1.0,F4K0C4,11.1,1.0,F4K0C4,,,,,,,5,9.12
AT5G54510,3.95,1,Q9LSQ4,2.75,1.0,Q9LSQ4,0.248,1.0,Q9LSQ4,8.07,1.0,Q9LSQ4,,,,,,,,,,4,3.35
AT5G54590,0.148,1,Q9FIU5,1.27,1.0,Q9FIU5,,,,,,,1.54,1.0,Q9FIU5,,,,,,,3,1.27
AT5G54600,136.0,1,P92959,29.6,1.0,P92959,137.0,1.0,P92959,98.1,1.0,P92959,65.4,1.0,P92959,320.0,1.0,P92959,284.0,1.0,P92959,7,136.0
AT5G54640,229.0,1,Q9LD28,491.0,1.0,Q9LD28,318.0,1.0,Q9LD28,206.0,1.0,Q9LD28,,,,,,,,,,4,273.5
AT5G54680,0.119,1,Q9FH37,1.12,1.0,Q9FH37,,,,,,,,,,,,,,,,2,0.6195
AT5G54770,405.0,1,Q38814,39.7,1.0,Q38814,185.0,1.0,Q38814,315.0,1.0,Q38814,430.0,1.0,Q38814,973.0,1.0,Q38814,1398.0,1.0,Q38814,7,405.0
AT5G54810,151.0,1,P14671,41.7,1.0,P14671,33.9,1.0,P14671,300.0,1.0,P14671,87.5,1.0,P14671,24.1,1.0,P14671,16.9,1.0,P14671,7,41.7
AT5G54900,131.0,1,Q9FPJ8,70.9,1.0,Q9FPJ8,57.7,1.0,Q9FPJ8,236.0,1.0,Q9FPJ8,388.0,1.0,Q9FPJ8,,,,,,,5,131.0
AT5G54960,115.0,1,Q9FFT4,89.3,1.0,Q9FFT4,57.3,1.0,Q9FFT4,197.0,1.0,Q9FFT4,299.0,1.0,Q9FFT4,,,,,,,5,115.0
AT5G55070,115.0,1,Q9FLQ4,130.0,1.0,Q9FLQ4,109.0,1.0,Q9FLQ4,146.0,1.0,Q9FLQ4,123.0,1.0,Q9FLQ4,39.8,1.0,Q9FLQ4,32.8,1.0,Q9FLQ4,7,115.0
AT5G55160,435.0,1,Q9FLP6,1970.0,1.0,Q9FLP6,357.0,1.0,Q9FLP6,291.0,1.0,Q9FLP6,52.3,1.0,Q9FLP6,,,,,,,5,357.0
AT5G55170,0.131,1,Q9FLP5,1.23,1.0,Q9FLP5,,,,,,,,,,,,,,,,2,0.6805
AT5G55190,328.0,1,Q8H156,330.0,1.0,Q8H156,338.0,1.0,Q8H156,456.0,1.0,Q8H156,,,,,,,,,,4,334.0
AT5G55220,158.0,1,Q8S9L5,35.7,1.0,Q8S9L5,81.9,1.0,Q8S9L5,189.0,1.0,Q8S9L5,150.0,1.0,Q8S9L5,267.0,1.0,Q8S9L5,276.0,1.0,Q8S9L5,7,158.0
AT5G55240,7.75,1,Q9FLN9,,,,21.2,1.0,Q9FLN9,0.368,1.0,Q9FLN9,234.0,1.0,Q9FLN9,,,,,,,4,14.475
AT5G55280,119.0,1,Q42545,18.3,1.0,Q42545,64.5,1.0,Q42545,133.0,1.0,Q42545,248.0,1.0,Q42545,191.0,1.0,Q42545,253.0,1.0,Q42545,7,133.0
AT5G55300,9.35,1,P30181,46.2,1.0,P30181,6.63,1.0,P30181,5.77,1.0,P30181,9.74,1.0,P30181,,,,,,,5,9.35
AT5G55310,4.66,1,Q9FJ79,26.1,1.0,Q9FJ79,1.11,1.0,Q9FJ79,3.53,1.0,Q9FJ79,0.893,1.0,Q9FJ79,,,,,,,5,3.53
AT5G55480,122.0,1,Q9FJ62,110.0,1.0,Q9FJ62,83.3,1.0,Q9FJ62,117.0,1.0,Q9FJ62,276.0,1.0,Q9FJ62,128.0,1.0,Q9FJ62,255.0,1.0,Q9FJ62,7,122.0
AT5G55580,0.244,1,Q9FM80,2.28,1.0,Q9FM80,,,,,,,,,,,,,,,,2,1.262
AT5G55630,1.11,1,Q8LBL1,0.86,1.0,Q8LBL1,,,,2.26,1.0,Q8LBL1,2.02,1.0,Q8LBL1,,,,,,,4,1.565
AT5G55660,101.0,1,F4K4Y5,520.0,1.0,F4K4Y5,56.2,1.0,F4K4Y5,52.5,1.0,F4K4Y5,357.0,1.0,F4K4Y5,34.5,1.0,F4K4Y5,17.3,1.0,F4K4Y5,7,56.2
AT5G55860,27.2,1,Q9LVQ4,21.2,1.0,Q9LVQ4,9.51,1.0,Q9LVQ4,50.2,1.0,Q9LVQ4,7.75,1.0,Q9LVQ4,,,,,,,5,21.2
AT5G55920,14.2,1,Q9FG73,22.3,1.0,Q9FG73,3.02,1.0,Q9FG73,23.6,1.0,Q9FG73,67.1,1.0,Q9FG73,,,,,,,5,22.3
AT5G55940,110.0,1,Q9FG71,225.0,1.0,Q9FG71,44.8,1.0,Q9FG71,162.0,1.0,Q9FG71,222.0,1.0,Q9FG71,,,,,,,5,162.0
AT5G55990,12.0,1,Q8LAS7,15.2,1.0,Q8LAS7,18.2,1.0,Q8LAS7,12.5,1.0,Q8LAS7,,,,,,,,,,4,13.85
AT5G56000,378.0,1,O03986,733.0,1.0,O03986,370.0,1.0,O03986,452.0,1.0,O03986,32.7,1.0,O03986,,,,,,,5,378.0
AT5G56010,604.0,1,P51818,1653.0,1.0,P51818,468.0,1.0,P51818,680.0,1.0,P51818,52.9,1.0,P51818,,,,,,,5,604.0
AT5G56030,645.0,1,P55737,1714.0,1.0,P55737,497.0,1.0,P55737,734.0,1.0,P55737,151.0,1.0,P55737,22.8,1.0,P55737,,,,6,571.0
AT5G56130,4.13,1,Q9FKT5,4.02,1.0,Q9FKT5,0.941,1.0,Q9FKT5,7.59,1.0,Q9FKT5,9.15,1.0,Q9FKT5,,,,,,,5,4.13
AT5G56210,1.6,1,Q9FH18,5.94,1.0,Q9FH18,3.46,1.0,Q9FH18,,,,5.69,1.0,Q9FH18,,,,,,,4,4.575
AT5G56280,15.0,1,Q8W206,6.5,1.0,Q8W206,2.15,1.0,Q8W206,30.3,1.0,Q8W206,28.0,1.0,Q8W206,,,,,,,5,15.0
AT5G56290,7.72,1,Q9FMA3,4.49,1.0,Q9FMA3,5.47,1.0,Q9FMA3,12.0,1.0,Q9FMA3,53.2,1.0,Q9FMA3,,,,,,,5,7.72
AT5G56310,0.025,1,Q9FMA1,0.236,1.0,Q9FMA1,,,,,,,,,,,,,,,,2,0.1305
AT5G56350,122.0,1,Q9FM97,176.0,1.0,Q9FM97,51.8,1.0,Q9FM97,188.0,1.0,Q9FM97,304.0,1.0,Q9FM97,23.1,1.0,Q9FM97,11.9,1.0,Q9FM97,7,122.0
AT5G56360,79.5,1,Q9FM96,289.0,1.0,Q9FM96,41.2,1.0,Q9FM96,81.5,1.0,Q9FM96,167.0,1.0,Q9FM96,,,,,,,5,81.5
AT5G56460,11.8,1,Q9FM85,81.5,1.0,Q9FM85,4.53,1.0,Q9FM85,4.25,1.0,Q9FM85,,,,,,,,,,4,8.165000000000001
AT5G56500,273.0,1,C0Z361,264.0,1.0,C0Z361,495.0,1.0,C0Z361,219.0,1.0,C0Z361,312.0,1.0,C0Z361,74.1,1.0,C0Z361,71.7,1.0,C0Z361,7,264.0
AT5G56510,0.058,1,Q9LVC3,0.543,1.0,Q9LVC3,,,,,,,,,,,,,,,,2,0.30050000000000004
AT5G56600,32.8,1,Q9FE63,91.0,1.0,Q9FE63,30.1,1.0,Q9FE63,33.8,1.0,Q9FE63,,,,,,,,,,4,33.3
AT5G56650,11.8,1,P54969,8.99,1.0,P54969,2.97,1.0,P54969,22.0,1.0,P54969,31.1,1.0,P54969,,,,,,,5,11.8
AT5G56670,783.0,1,P49689,629.0,1.0,P49689,2187.0,1.0,P49689,296.0,1.0,P49689,,,,,,,,,,4,706.0
AT5G56680,153.0,1,Q9SW96,248.0,1.0,Q9SW96,86.8,1.0,Q9SW96,207.0,1.0,Q9SW96,591.0,1.0,Q9SW96,52.2,1.0,Q9SW96,23.2,1.0,Q9SW96,7,153.0
AT5G56710,577.0,1,P51420,235.0,1.0,P51420,633.0,1.0,P51420,861.0,1.0,P51420,30.9,1.0,P51420,,,,,,,5,577.0
AT5G56740,34.2,1,Q9FJT8,97.8,1.0,Q9FJT8,14.2,1.0,Q9FJT8,42.3,1.0,Q9FJT8,144.0,1.0,Q9FJT8,,,,,,,5,42.3
AT5G56760,30.9,1,Q42538,18.9,1.0,Q42538,10.5,1.0,Q42538,57.1,1.0,Q42538,88.6,1.0,Q42538,,,,,,,5,30.9
AT5G56870,39.2,1,Q9SCV8,7.67,1.0,Q9SCV8,4.68,1.0,Q9SCV8,82.7,1.0,Q9SCV8,41.0,1.0,Q9SCV8,,,,,,,5,39.2
AT5G56940,17.6,1,Q9LTS6,12.8,1.0,Q9LTS6,1.69,1.0,Q9LTS6,35.1,1.0,Q9LTS6,19.9,1.0,Q9LTS6,,,,,,,5,17.6
AT5G56950,161.0,1,Q94K07,323.0,1.0,Q94K07,65.2,1.0,Q94K07,244.0,1.0,Q94K07,91.2,1.0,Q94K07,,,,,,,5,161.0
AT5G57015,3.83,1,Q8VYK9,0.61,1.0,Q8VYK9,2.48,1.0,Q8VYK9,6.95,1.0,Q8VYK9,0.894,1.0,Q8VYK9,,,,,,,5,2.48
AT5G57020,88.7,1,Q9LTR9,141.0,1.0,Q9LTR9,42.0,1.0,Q9LTR9,136.0,1.0,Q9LTR9,223.0,1.0,Q9LTR9,,,,,,,5,136.0
AT5G57050,0.52,1,O04719,0.226,1.0,O04719,1.82,1.0,O04719,,,,1.19,1.0,O04719,,,,,,,4,0.855
AT5G57090,0.075,1,Q9LU77,0.395,1.0,Q9LU77,,,,,,,4.03,1.0,Q9LU77,,,,,,,3,0.395
AT5G57110,71.9,1,Q9LF79,139.0,1.0,Q9LF79,69.0,1.0,Q9LF79,84.1,1.0,Q9LF79,157.0,1.0,Q9LF79,,,,,,,5,84.1
AT5G57160,2.69,1,Q9LL84,10.9,1.0,Q9LL84,0.431,1.0,Q9LL84,3.09,1.0,Q9LL84,3.84,1.0,Q9LL84,,,,,,,5,3.09
AT5G57180,0.015,1,Q9LU68,,,,,,,,,,1.88,1.0,Q9LU68,,,,,,,2,0.9474999999999999
AT5G57290,1799.0,1,Q9LVC9,2842.0,1.0,Q9LVC9,5198.0,1.0,Q9LVC9,240.0,1.0,Q9LVC9,183.0,1.0,Q9LVC9,,,,,,,5,1799.0
AT5G57350,58.1,1,P20431,35.7,1.0,P20431,110.0,1.0,P20431,55.6,1.0,P20431,32.8,1.0,P20431,,,,,,,5,55.6
AT5G57360,0.702,1,Q94BT6,,,,,,,1.58,1.0,Q94BT6,,,,,,,,,,2,1.141
AT5G57440,27.0,1,Q8VZP1,18.9,1.0,Q8VZP1,11.8,1.0,Q8VZP1,46.9,1.0,Q8VZP1,122.0,1.0,Q8VZP1,,,,,,,5,27.0
AT5G57450,0.029,1,Q9FKM5,0.267,1.0,Q9FKM5,,,,,,,,,,,,,,,,2,0.14800000000000002
AT5G57460,16.8,1,Q9FKM4,9.99,1.0,Q9FKM4,3.82,1.0,Q9FKM4,32.8,1.0,Q9FKM4,15.7,1.0,Q9FKM4,,,,,,,5,15.7
AT5G57655,142.0,1,Q9FKK7,250.0,1.0,Q9FKK7,137.0,1.0,Q9FKK7,159.0,1.0,Q9FKK7,332.0,1.0,Q9FKK7,22.5,1.0,Q9FKK7,34.7,1.0,Q9FKK7,7,142.0
AT5G57710,0.11,1,Q9FHH2,0.009,1.0,Q9FHH2,0.317,1.0,Q9FHH2,0.046,1.0,Q9FHH2,0.468,1.0,Q9FHH2,,,,,,,5,0.11
AT5G57870,93.4,1,Q93ZT6,56.2,1.0,Q93ZT6,110.0,1.0,Q93ZT6,112.0,1.0,Q93ZT6,293.0,1.0,Q93ZT6,31.9,1.0,Q93ZT6,35.6,1.0,Q93ZT6,7,93.4
AT5G57940,0.538,1,Q8RWS9,,,,,,,1.2,1.0,Q8RWS9,0.693,1.0,Q8RWS9,,,,,,,3,0.693
AT5G58003,1.12,1,Q00IB6,1.55,1.0,Q00IB6,0.123,1.0,Q00IB6,2.02,1.0,Q00IB6,3.18,1.0,Q00IB6,,,,,,,5,1.55
AT5G58030,45.2,1,Q9FGU1,29.9,1.0,Q9FGU1,20.5,1.0,Q9FGU1,79.3,1.0,Q9FGU1,159.0,1.0,Q9FGU1,,,,,,,5,45.2
AT5G58060,94.1,1,Q9ZRD6,107.0,1.0,Q9ZRD6,70.9,1.0,Q9ZRD6,141.0,1.0,Q9ZRD6,159.0,1.0,Q9ZRD6,,,,,,,5,107.0
AT5G58140,114.0,1,P93025,7.83,1.0,P93025,296.0,1.0,P93025,28.7,1.0,P93025,17.4,1.0,P93025,112.0,1.0,P93025,135.0,1.0,P93025,7,112.0
AT5G58150,0.034,1,Q9LVN2,0.319,1.0,Q9LVN2,,,,,,,,,,,,,,,,2,0.1765
AT5G58170,0.793,1,Q9LVN0,0.213,1.0,Q9LVN0,2.73,1.0,Q9LVN0,,,,5.04,1.0,Q9LVN0,,,,,,,4,1.7615
AT5G58230,34.9,1,O22467,71.1,1.0,O22467,5.3,1.0,O22467,57.1,1.0,O22467,58.1,1.0,O22467,,,,,,,5,57.1
AT5G58260,14.5,1,Q9LVM2,7.31,1.0,Q9LVM2,35.0,1.0,Q9LVM2,9.7,1.0,Q9LVM2,11.7,1.0,Q9LVM2,,,,,,,5,11.7
AT5G58270,11.2,1,Q9LVM1,11.6,1.0,Q9LVM1,9.08,1.0,Q9LVM1,15.9,1.0,Q9LVM1,55.8,1.0,Q9LVM1,,,,,,,5,11.6
AT5G58290,223.0,1,Q9SEI4,214.0,1.0,Q9SEI4,165.0,1.0,Q9SEI4,334.0,1.0,Q9SEI4,519.0,1.0,Q9SEI4,21.9,1.0,Q9SEI4,17.5,1.0,Q9SEI4,7,214.0
AT5G58390,16.8,1,Q9LVL2,0.291,1.0,Q9LVL2,1.61,1.0,Q9LVL2,23.8,1.0,Q9LVL2,1.82,1.0,Q9LVL2,21.9,1.0,Q9LVL2,42.9,1.0,Q9LVL2,7,16.8
AT5G58420,587.0,1,Q8VYK6,412.0,1.0,Q8VYK6,930.0,1.0,Q8VYK6,664.0,1.0,Q8VYK6,6.63,1.0,Q8VYK6,,,,,,,5,587.0
AT5G58430,21.2,1,Q9FGH9,13.0,1.0,Q9FGH9,2.99,1.0,Q9FGH9,42.6,1.0,Q9FGH9,12.4,1.0,Q9FGH9,,,,,,,5,13.0
AT5G58440,18.8,1,Q8L5Z7,24.3,1.0,Q8L5Z7,12.7,1.0,Q8L5Z7,27.8,1.0,Q8L5Z7,56.4,1.0,Q8L5Z7,,,,,,,5,24.3
AT5G58470,21.9,1,Q94KD0,26.8,1.0,Q94KD0,18.2,1.0,Q94KD0,23.8,1.0,Q94KD0,35.0,1.0,Q94KD0,18.5,1.0,Q94KD0,20.1,1.0,Q94KD0,7,21.9
AT5G58490,57.7,1,Q9FGH3,17.9,1.0,Q9FGH3,11.3,1.0,Q9FGH3,117.0,1.0,Q9FGH3,71.2,1.0,Q9FGH3,,,,,,,5,57.7
AT5G58590,446.0,1,P92985,2082.0,1.0,P92985,118.0,1.0,P92985,430.0,1.0,P92985,149.0,1.0,P92985,,,,,,,5,430.0
AT5G58670,11.3,1,Q39032,1.66,1.0,Q39032,35.2,1.0,Q39032,3.9,1.0,Q39032,0.741,1.0,Q39032,,,,,,,5,3.9
AT5G58770,8.2,1,Q56Y11,2.64,1.0,Q56Y11,5.65,1.0,Q56Y11,6.51,1.0,Q56Y11,22.0,1.0,Q56Y11,17.3,1.0,Q56Y11,21.0,1.0,Q56Y11,7,8.2
AT5G58900,0.227,1,Q9FIL9,0.748,1.0,Q9FIL9,0.553,1.0,Q9FIL9,,,,,,,,,,,,,3,0.553
AT5G59160,37.3,1,P48482,35.4,1.0,P48482,44.5,1.0,P48482,47.9,1.0,P48482,45.2,1.0,P48482,,,,,,,5,44.5
AT5G59180,6.39,1,P38421,3.62,1.0,P38421,0.52,1.0,P38421,13.0,1.0,P38421,9.97,1.0,P38421,,,,,,,5,6.39
AT5G59240,102.0,1,Q9FIF3,75.4,1.0,Q9FIF3,98.1,1.0,Q9FIF3,153.0,1.0,Q9FIF3,,,,,,,,,,4,100.05
AT5G59290,218.0,1,Q9FIE8,107.0,1.0,Q9FIE8,208.0,1.0,Q9FIE8,339.0,1.0,Q9FIE8,85.8,1.0,Q9FIE8,,,,,,,5,208.0
AT5G59310,51.5,1,Q9LLR6,167.0,1.0,Q9LLR6,89.3,1.0,Q9LLR6,20.6,1.0,Q9LLR6,76.1,1.0,Q9LLR6,,,,,,,5,76.1
AT5G59320,36.9,1,Q9LLR7,40.1,1.0,Q9LLR7,49.6,1.0,Q9LLR7,39.6,1.0,Q9LLR7,210.0,1.0,Q9LLR7,,,,,,,5,40.1
AT5G59380,0.509,1,Q9LTJ1,,,,,,,1.15,1.0,Q9LTJ1,,,,,,,,,,2,0.8294999999999999
AT5G59570,0.449,1,Q9LTH4,3.98,1.0,Q9LTH4,,,,0.055,1.0,Q9LTH4,,,,,,,,,,3,0.449
AT5G59690,6693.0,1,P59259,3922.0,1.0,P59259,18914.0,1.0,P59259,2378.0,1.0,P59259,,,,1761.0,1.0,P59259,273.0,1.0,P59259,6,3150.0
AT5G59700,1.59,1,Q9FN92,0.918,1.0,Q9FN92,3.18,1.0,Q9FN92,1.43,1.0,Q9FN92,0.721,1.0,Q9FN92,,,,,,,5,1.43
AT5G59730,6.41,1,Q9FN91,4.82,1.0,Q9FN91,5.88,1.0,Q9FN91,9.43,1.0,Q9FN91,16.9,1.0,Q9FN91,,,,,,,5,6.41
AT5G59850,377.0,1,P42798,298.0,1.0,P42798,726.0,1.0,P42798,342.0,1.0,P42798,,,,,,,,,,4,359.5
AT5G59870,179.0,1,Q9FJE8,305.0,1.0,Q9FJE8,261.0,1.0,Q9FJE8,55.2,1.0,Q9FJE8,1242.0,1.0,Q9FJE8,405.0,1.0,Q9FJE8,98.1,1.0,Q9FJE8,7,261.0
AT5G59880,625.0,1,Q9ZSK4,2063.0,1.0,Q9ZSK4,603.0,1.0,Q9ZSK4,418.0,1.0,Q9ZSK4,628.0,1.0,Q9ZSK4,231.0,1.0,Q9ZSK4,369.0,1.0,Q9ZSK4,7,603.0
AT5G59920,0.307,1,Q8W2D2,0.006,1.0,Q8W2D2,0.0004,1.0,Q8W2D2,0.69,1.0,Q8W2D2,,,,,,,,,,4,0.1565
AT5G59970,6693.0,1,P59259,3922.0,1.0,P59259,18914.0,1.0,P59259,2378.0,1.0,P59259,,,,1761.0,1.0,P59259,273.0,1.0,P59259,6,3150.0
AT5G60040,1.06,1,F4JXF9,1.78,1.0,F4JXF9,1.05,1.0,F4JXF9,1.02,1.0,F4JXF9,16.8,1.0,F4JXF9,,,,,,,5,1.06
AT5G60100,0.027,1,Q9LVG4,0.157,1.0,Q9LVG4,,,,,,,1.2,1.0,Q9LVG4,,,,,,,3,0.157
AT5G60160,106.0,1,Q9LST0,91.4,1.0,Q9LST0,65.3,1.0,Q9LST0,173.0,1.0,Q9LST0,312.0,1.0,Q9LST0,,,,,,,5,106.0
AT5G60250,0.55,1,Q9LSS2,5.11,1.0,Q9LSS2,,,,,,,0.544,1.0,Q9LSS2,,,,,,,3,0.55
AT5G60390,1581.0,1,Q8GTY0,655.0,1.0,Q8GTY0,3313.0,1.0,Q8GTY0,1013.0,1.0,Q8GTY0,,,,2134.0,1.0,Q8GTY0,,,,5,1581.0
AT5G60580,0.588,1,F4K0E2,0.373,1.0,F4K0E2,,,,1.23,1.0,F4K0E2,,,,,,,,,,3,0.588
AT5G60600,220.0,1,F4K0E8,47.9,1.0,F4K0E8,243.0,1.0,F4K0E8,182.0,1.0,F4K0E8,260.0,1.0,F4K0E8,396.0,1.0,F4K0E8,381.0,1.0,F4K0E8,7,243.0
AT5G60640,343.0,1,Q9FF55,488.0,1.0,Q9FF55,326.0,1.0,Q9FF55,385.0,1.0,Q9FF55,808.0,1.0,Q9FF55,180.0,1.0,Q9FF55,119.0,1.0,Q9FF55,7,343.0
AT5G60660,134.0,1,Q9FF53,164.0,1.0,Q9FF53,135.0,1.0,Q9FF53,181.0,1.0,Q9FF53,12.9,1.0,Q9FF53,,,,,,,5,135.0
AT5G60670,230.0,1,Q9FF52,250.0,1.0,Q9FF52,311.0,1.0,Q9FF52,270.0,1.0,Q9FF52,67.8,1.0,Q9FF52,,,,,,,5,250.0
AT5G60740,0.022,1,Q9FF46,0.15,1.0,Q9FF46,,,,,,,0.744,1.0,Q9FF46,,,,,,,3,0.15
AT5G60790,70.1,1,Q9FJH6,57.2,1.0,Q9FJH6,33.9,1.0,Q9FJH6,120.0,1.0,Q9FJH6,172.0,1.0,Q9FJH6,,,,,,,5,70.1
AT5G60910,0.028,1,Q38876,0.263,1.0,Q38876,,,,,,,,,,,,,,,,2,0.14550000000000002
AT5G60930,0.213,1,F4K0J3,1.54,1.0,F4K0J3,0.034,1.0,F4K0J3,0.064,1.0,F4K0J3,1.26,1.0,F4K0J3,,,,,,,5,0.213
AT5G60960,15.3,1,Q9FME4,16.8,1.0,Q9FME4,6.73,1.0,Q9FME4,25.1,1.0,Q9FME4,68.5,1.0,Q9FME4,,,,,,,5,16.8
AT5G60980,157.0,1,Q9FME2,280.0,1.0,Q9FME2,128.0,1.0,Q9FME2,193.0,1.0,Q9FME2,160.0,1.0,Q9FME2,39.4,1.0,Q9FME2,34.7,1.0,Q9FME2,7,157.0
AT5G61040,0.032,1,Q9FNR0,0.304,1.0,Q9FNR0,,,,,,,,,,,,,,,,2,0.16799999999999998
AT5G61060,7.22,1,Q8RX28,5.8,1.0,Q8RX28,0.827,1.0,Q8RX28,14.1,1.0,Q8RX28,11.5,1.0,Q8RX28,,,,,,,5,7.22
AT5G61140,5.87,1,Q9FNQ1,2.58,1.0,Q9FNQ1,2.76,1.0,Q9FNQ1,10.3,1.0,Q9FNQ1,31.7,1.0,Q9FNQ1,,,,,,,5,5.87
