source,target
AT3G02260,AT3G57870
AT3G02420,AT3G10640
AT3G02420,AT3G48890
AT3G02520,AT4G38900
AT3G02530,AT4G25030
AT3G02540,AT5G16850
AT3G02550,AT3G15880
AT3G02550,AT3G16830
AT3G02550,AT3G57870
AT3G02550,AT5G27030
AT3G02860,AT4G18390
AT3G02880,AT3G14840
AT3G02880,AT3G23750
AT3G02880,AT3G43810
AT3G02880,AT3G48890
AT3G02880,AT3G51920
AT3G02880,AT4G20940
AT3G02880,AT4G28650
AT3G02880,AT4G33430
AT3G02880,AT5G07280
AT3G02880,AT5G21274
AT3G02880,AT5G37780
AT3G02880,AT5G49760
AT3G02880,AT5G65700
AT3G03000,AT3G28910
AT3G03000,AT3G47620
AT3G03000,AT3G50060
AT3G03000,AT4G32570
AT3G03000,AT5G20720
AT3G03000,AT5G27150
AT3G03000,AT5G63310
AT3G03450,AT3G05120
AT3G03450,AT3G05690
AT3G03450,AT3G47620
AT3G03450,AT3G48680
AT3G03450,AT3G63010
AT3G03450,AT4G04890
AT3G03450,AT4G21750
AT3G03450,AT5G14170
AT3G03450,AT5G25220
AT3G03450,AT5G54190
AT3G03450,AT5G59980
AT3G03490,AT3G03490
AT3G03490,AT4G39850
AT3G03780,AT3G11630
AT3G03960,AT3G11830
AT3G03960,AT3G54610
AT3G03960,AT5G16070
AT3G04120,AT3G04120
AT3G04120,AT4G35790
AT3G04120,AT5G15090
AT3G04240,AT3G28910
AT3G04240,AT4G32570
AT3G04240,AT5G38420
AT3G04240,AT5G60120
AT3G04380,AT3G52590
AT3G04550,AT5G28500
AT3G04580,AT3G23150
AT3G04580,AT5G03280
AT3G04580,AT5G20820
AT3G04580,AT5G63190
AT3G04680,AT4G04885
AT3G04840,AT5G56750
AT3G04940,AT5G54390
AT3G05120,AT4G02150
AT3G05120,AT4G08920
AT3G05120,AT4G28910
AT3G05120,AT4G31500
AT3G05120,AT5G17490
AT3G05150,AT3G48890
AT3G05150,AT5G06320
AT3G05150,AT5G58150
AT3G05190,AT3G05190
AT3G05250,AT4G35260
AT3G05420,AT3G16770
AT3G05420,AT4G26100
AT3G05420,AT5G27630
AT3G05670,AT3G57870
AT3G05690,AT3G15030
AT3G05690,AT3G47620
AT3G05690,AT3G48590
AT3G05690,AT4G14540
AT3G05690,AT4G23980
AT3G05690,AT5G15840
AT3G05690,AT5G50480
AT3G05690,AT5G63470
AT3G05840,AT3G05840
AT3G06240,AT3G21850
AT3G06240,AT3G21860
AT3G06240,AT3G60010
AT3G06240,AT4G34210
AT3G06240,AT4G34470
AT3G06240,AT5G42190
AT3G06400,AT5G44180
AT3G06450,AT3G57870
AT3G06530,AT4G27090
AT3G06560,AT5G58040
AT3G06590,AT3G45640
AT3G06590,AT4G26110
AT3G06590,AT4G34530
AT3G06590,AT5G28640
AT3G06660,AT3G57870
AT3G06720,AT3G08530
AT3G06720,AT3G15540
AT3G06720,AT3G18780
AT3G06720,AT3G20650
AT3G06720,AT3G48150
AT3G06720,AT4G04020
AT3G06720,AT4G17950
AT3G06720,AT4G25920
AT3G06720,AT4G32520
AT3G06720,AT4G33510
AT3G06720,AT5G08560
AT3G06720,AT5G16850
AT3G06720,AT5G17690
AT3G06720,AT5G20720
AT3G06720,AT5G51110
AT3G06720,AT5G53480
AT3G06730,AT3G54090
AT3G06730,AT4G28590
AT3G06790,AT3G12580
AT3G06790,AT3G15000
AT3G06790,AT3G48150
AT3G06790,AT4G16420
AT3G06790,AT4G20020
AT3G06790,AT5G17490
AT3G06790,AT5G61380
AT3G06850,AT4G28910
AT3G06930,AT3G06930
AT3G06930,AT5G49020
AT3G07030,AT4G25030
AT3G07040,AT3G25070
AT3G07040,AT5G46330
AT3G07090,AT3G11410
AT3G07090,AT4G38630
AT3G07110,AT4G25030
AT3G07300,AT4G32570
AT3G07370,AT3G12580
AT3G07370,AT3G25860
AT3G07370,AT3G52590
AT3G07370,AT3G62250
AT3G07370,AT4G27960
AT3G07370,AT5G38410
AT3G07370,AT5G41700
AT3G07370,AT5G45390
AT3G07520,AT3G07520
AT3G07520,AT5G27100
AT3G07680,AT5G52240
AT3G07750,AT3G61620
AT3G07780,AT3G07780
AT3G07780,AT3G63500
AT3G07780,AT4G31170
AT3G07780,AT5G15840
AT3G07780,AT5G48160
AT3G07880,AT4G35020
AT3G08030,AT4G25030
AT3G08030,AT5G45410
AT3G08505,AT4G26840
AT3G08505,AT5G28640
AT3G08510,AT4G13770
AT3G08510,AT4G25030
AT3G08510,AT5G10290
AT3G08510,AT5G45410
AT3G08510,AT5G48380
AT3G08530,AT3G08530
AT3G08530,AT4G02770
AT3G08530,AT4G24840
AT3G08530,AT4G35250
AT3G08530,AT5G05190
AT3G08530,AT5G25440
AT3G08530,AT5G41520
AT3G08530,AT5G49210
AT3G08530,AT5G52650
AT3G08530,AT5G57870
AT3G08530,AT5G66470
AT3G08580,AT3G57870
AT3G08580,AT5G45410
AT3G08680,AT3G13380
AT3G08680,AT5G06320
AT3G08680,AT5G16000
AT3G08720,AT5G53000
AT3G08730,AT4G15410
AT3G08730,AT5G53000
AT3G08780,AT3G47620
AT3G08780,AT3G48150
AT3G08780,AT3G54170
AT3G08780,AT4G24840
AT3G08820,AT4G25030
AT3G08820,AT5G45410
AT3G08970,AT5G28540
AT3G09260,AT3G09260
AT3G09260,AT4G26840
AT3G09370,AT3G48160
AT3G09370,AT4G14550
AT3G09440,AT3G57870
AT3G09500,AT3G57870
AT3G09630,AT3G22960
AT3G09740,AT3G54170
AT3G09740,AT3G60600
AT3G09740,AT5G06320
AT3G09770,AT4G31730
AT3G09770,AT5G14870
AT3G09820,AT3G20650
AT3G09820,AT4G13940
AT3G09840,AT3G09840
AT3G09840,AT3G27310
AT3G09840,AT4G15410
AT3G09840,AT5G05760
AT3G09840,AT5G10450
AT3G09840,AT5G19280
AT3G09960,AT4G25030
AT3G09980,AT3G09980
AT3G10340,AT3G53260
AT3G10390,AT5G61060
AT3G10390,AT5G63110
AT3G10480,AT3G10480
AT3G10480,AT3G10490
AT3G10480,AT4G15090
AT3G10480,AT4G20400
AT3G10480,AT4G36290
AT3G10480,AT5G15840
AT3G10490,AT4G20400
AT3G10640,AT3G16670
AT3G10640,AT3G17690
AT3G10640,AT3G17840
AT3G10640,AT3G18480
AT3G10640,AT3G19930
AT3G10640,AT3G20320
AT3G10640,AT3G23150
AT3G10640,AT3G27170
AT3G10640,AT3G42640
AT3G10640,AT3G47780
AT3G10640,AT3G52850
AT3G10640,AT3G53510
AT3G10640,AT3G54140
AT3G10640,AT3G60330
AT3G10640,AT4G13770
AT3G10640,AT4G16144
AT3G10640,AT4G22130
AT3G10640,AT4G23220
AT3G10640,AT4G27420
AT3G10640,AT4G29160
AT3G10640,AT4G30190
AT3G10640,AT4G31340
AT3G10640,AT4G34460
AT3G10640,AT4G35100
AT3G10640,AT5G01540
AT3G10640,AT5G09400
AT3G10640,AT5G11870
AT3G10640,AT5G24010
AT3G10640,AT5G25260
AT3G10640,AT5G38970
AT3G10640,AT5G44560
AT3G10640,AT5G55630
AT3G10730,AT3G10730
AT3G10730,AT4G26455
AT3G10730,AT5G04990
AT3G10800,AT3G10800
AT3G10800,AT4G14540
AT3G10860,AT4G25030
AT3G11130,AT3G16270
AT3G11130,AT3G54610
AT3G11130,AT4G11380
AT3G11200,AT5G44280
AT3G11200,AT5G57940
AT3G11260,AT3G15880
AT3G11260,AT3G16830
AT3G11260,AT5G27030
AT3G11400,AT3G11400
AT3G11400,AT3G22960
AT3G11400,AT3G47620
AT3G11400,AT3G57870
AT3G11410,AT3G17510
AT3G11410,AT3G44460
AT3G11410,AT3G50500
AT3G11410,AT4G01026
AT3G11410,AT4G17615
AT3G11410,AT4G17870
AT3G11410,AT4G18620
AT3G11410,AT4G22200
AT3G11410,AT4G25670
AT3G11410,AT4G26570
AT3G11410,AT4G27920
AT3G11410,AT4G30960
AT3G11410,AT4G33950
AT3G11410,AT4G34000
AT3G11410,AT5G05440
AT3G11410,AT5G46790
AT3G11410,AT5G53160
AT3G11410,AT5G55990
AT3G11410,AT5G66880
AT3G11430,AT5G45410
AT3G11540,AT3G11540
AT3G11540,AT3G47620
AT3G11630,AT3G11630
AT3G11630,AT3G14930
AT3G11630,AT3G20820
AT3G11630,AT3G22960
AT3G11630,AT3G25660
AT3G11630,AT3G26650
AT3G11630,AT3G27830
AT3G11630,AT3G45140
AT3G11630,AT3G47520
AT3G11630,AT3G48990
AT3G11630,AT3G49910
AT3G11630,AT3G50820
AT3G11630,AT3G52150
AT3G11630,AT3G52930
AT3G11630,AT3G53580
AT3G11630,AT3G54050
AT3G11630,AT3G55800
AT3G11630,AT3G60750
AT3G11630,AT3G62030
AT3G11630,AT3G63490
AT3G11630,AT4G00355
AT3G11630,AT4G03200
AT3G11630,AT4G11010
AT3G11630,AT4G16155
AT3G11630,AT4G18440
AT3G11630,AT4G20360
AT3G11630,AT4G30910
AT3G11630,AT4G31180
AT3G11630,AT4G33030
AT3G11630,AT4G33510
AT3G11630,AT4G38970
AT3G11630,AT4G39730
AT3G11630,AT4G39980
AT3G11630,AT5G04140
AT3G11630,AT5G06290
AT3G11630,AT5G11520
AT3G11630,AT5G19220
AT3G11630,AT5G20720
AT3G11630,AT5G35790
AT3G11630,AT5G38430
AT3G11630,AT5G46290
AT3G11630,AT5G48300
AT3G11630,AT5G49910
AT3G11630,AT5G51820
AT3G11630,AT5G56500
AT3G11630,AT5G62790
AT3G11630,AT5G65220
AT3G11630,AT5G66190
AT3G11820,AT4G32650
AT3G11820,AT4G35100
AT3G11820,AT5G61210
AT3G12110,AT3G18780
AT3G12110,AT5G09810
AT3G12145,AT4G18960
AT3G12210,AT4G16420
AT3G12210,AT5G16850
AT3G12280,AT3G20740
AT3G12280,AT3G24140
AT3G12280,AT3G48750
AT3G12280,AT3G50070
AT3G12280,AT3G54180
AT3G12280,AT4G28980
AT3G12280,AT4G34160
AT3G12280,AT4G37630
AT3G12280,AT5G15850
AT3G12280,AT5G22220
AT3G12280,AT5G58230
AT3G12280,AT5G65420
AT3G12280,AT5G67260
AT3G12400,AT3G12400
AT3G12400,AT3G52590
AT3G12400,AT3G53120
AT3G12400,AT4G21560
AT3G12400,AT4G32760
AT3G12400,AT5G13860
AT3G12480,AT4G14540
AT3G12480,AT5G08190
AT3G12480,AT5G47640
AT3G12580,AT3G57870
AT3G12580,AT4G17750
AT3G12580,AT5G21990
AT3G12810,AT3G33520
AT3G12810,AT5G37055
AT3G13110,AT4G14880
AT3G13200,AT4G37260
AT3G13300,AT5G13570
AT3G13320,AT3G43810
AT3G13320,AT5G37780
AT3G13380,AT3G13380
AT3G13380,AT3G14350
AT3G13380,AT4G22130
AT3G13380,AT4G28650
AT3G13380,AT4G33430
AT3G13380,AT5G20480
AT3G13380,AT5G46330
AT3G13380,AT5G48380
AT3G13460,AT3G17510
AT3G13550,AT4G05420
AT3G13550,AT4G10180
AT3G13550,AT4G14110
AT3G13550,AT4G27960
AT3G13550,AT5G14250
AT3G13550,AT5G42970
AT3G13550,AT5G46210
AT3G13570,AT3G13570
AT3G13570,AT3G55460
AT3G13570,AT4G31580
AT3G13670,AT3G53510
AT3G13810,AT4G25030
AT3G13810,AT5G45410
AT3G13860,AT4G19700
AT3G13860,AT5G56360
AT3G13920,AT5G02530
AT3G13960,AT3G15030
AT3G13960,AT3G47620
AT3G13960,AT4G00850
AT3G13960,AT4G18710
AT3G13960,AT5G12980
AT3G13960,AT5G15840
AT3G13960,AT5G25475
AT3G13960,AT5G28640
AT3G13990,AT5G60120
AT3G14010,AT4G34110
AT3G14080,AT3G59810
AT3G14100,AT3G47620
AT3G14120,AT5G38420
AT3G14240,AT4G25030
AT3G14290,AT3G21630
AT3G14350,AT3G28450
AT3G14350,AT4G20940
AT3G14350,AT4G39400
AT3G14350,AT5G06320
AT3G14350,AT5G16000
AT3G14350,AT5G20480
AT3G14350,AT5G48380
AT3G14350,AT5G62230
AT3G14420,AT5G56290
AT3G14580,AT4G25030
AT3G14580,AT5G45410
AT3G14840,AT3G17840
AT3G14840,AT3G21630
AT3G14840,AT3G23750
AT3G14840,AT3G24240
AT3G14840,AT5G10290
AT3G14840,AT5G16590
AT3G14940,AT4G09000
AT3G15000,AT3G15000
AT3G15000,AT4G10840
AT3G15000,AT4G20020
AT3G15000,AT5G13270
AT3G15030,AT3G15210
AT3G15030,AT3G16830
AT3G15030,AT3G21150
AT3G15030,AT3G21350
AT3G15030,AT3G45640
AT3G15030,AT3G47620
AT3G15030,AT4G01370
AT3G15030,AT4G08150
AT3G15030,AT4G18390
AT3G15030,AT4G20380
AT3G15030,AT4G25030
AT3G15030,AT4G36730
AT3G15030,AT5G06160
AT3G15030,AT5G08330
AT3G15030,AT5G12980
AT3G15030,AT5G14170
AT3G15030,AT5G17800
AT3G15030,AT5G24470
AT3G15030,AT5G25220
AT3G15030,AT5G27030
AT3G15030,AT5G27910
AT3G15030,AT5G28640
AT3G15030,AT5G59570
AT3G15030,AT5G60120
AT3G15030,AT5G61270
AT3G15030,AT5G61380
AT3G15030,AT5G62430
AT3G15210,AT3G16770
AT3G15210,AT3G44750
AT3G15210,AT3G47620
AT3G15210,AT4G20400
AT3G15210,AT5G08330
AT3G15210,AT5G15210
AT3G15210,AT5G19000
AT3G15210,AT5G27030
AT3G15210,AT5G60120
AT3G15354,AT3G15354
AT3G15354,AT4G05420
AT3G15354,AT4G11110
AT3G15354,AT4G21100
AT3G15354,AT5G15840
AT3G15540,AT3G15540
AT3G15540,AT3G15880
AT3G15540,AT3G16830
AT3G15540,AT3G17600
AT3G15540,AT3G23050
AT3G15540,AT3G50060
AT3G15540,AT3G61830
AT3G15540,AT4G02150
AT3G15540,AT4G14550
AT3G15540,AT4G14560
AT3G15540,AT4G16143
AT3G15540,AT4G32570
AT3G15540,AT4G34530
AT3G15540,AT5G12980
AT3G15540,AT5G20730
AT3G15540,AT5G27030
AT3G15540,AT5G37020
AT3G15540,AT5G43700
AT3G15540,AT5G60450
AT3G15660,AT3G61530
AT3G15660,AT4G32520
AT3G15660,AT5G09830
AT3G15660,AT5G42220
AT3G15730,AT4G17730
AT3G15730,AT4G34460
AT3G15730,AT5G15880
AT3G15880,AT3G61830
AT3G15880,AT4G11660
AT3G15880,AT4G18770
AT3G15880,AT4G23980
AT3G15880,AT5G60120
AT3G15880,AT5G62000
AT3G15950,AT3G28270
AT3G16050,AT3G16050
AT3G16050,AT5G01410
AT3G16090,AT4G28910
AT3G16090,AT4G29960
AT3G16320,AT4G37490
AT3G16460,AT4G25030
AT3G16670,AT5G06320
AT3G16770,AT4G01370
AT3G16770,AT5G55180
AT3G16830,AT3G44460
AT3G16830,AT4G11660
AT3G16830,AT4G14560
AT3G16830,AT4G37260
AT3G16830,AT5G06960
AT3G16830,AT5G13790
AT3G16830,AT5G43700
AT3G16830,AT5G44800
AT3G16830,AT5G56030
AT3G16830,AT5G60120
AT3G16857,AT3G21510
AT3G16857,AT3G52590
AT3G16857,AT4G20890
AT3G16857,AT4G34460
AT3G16950,AT3G25860
AT3G16980,AT3G17860
AT3G16980,AT4G32570
AT3G16980,AT5G61380
AT3G17020,AT3G48750
AT3G17210,AT3G61260
AT3G17210,AT4G23220
AT3G17210,AT4G23400
AT3G17210,AT5G55630
AT3G17280,AT4G25030
AT3G17280,AT5G45410
AT3G17390,AT3G57870
AT3G17440,AT4G29330
AT3G17440,AT4G35860
AT3G17440,AT5G06320
AT3G17510,AT3G17510
AT3G17510,AT4G17615
AT3G17510,AT4G26570
AT3G17510,AT5G04870
AT3G17510,AT5G24270
AT3G17510,AT5G47100
AT3G17510,AT5G55990
AT3G17590,AT5G25220
AT3G17600,AT3G17600
AT3G17600,AT3G43810
AT3G17600,AT3G51920
AT3G17600,AT4G14550
AT3G17600,AT4G14560
AT3G17600,AT4G37260
AT3G17600,AT5G12980
AT3G17600,AT5G20730
AT3G17600,AT5G21274
AT3G17600,AT5G37020
AT3G17600,AT5G37780
AT3G17600,AT5G43700
AT3G17600,AT5G53160
AT3G17600,AT5G60450
AT3G17609,AT4G36730
AT3G17609,AT4G39070
AT3G17609,AT5G08330
AT3G17609,AT5G11260
AT3G17609,AT5G28640
AT3G17690,AT5G06320
AT3G17840,AT3G17840
AT3G17840,AT3G23750
AT3G17840,AT3G53420
AT3G17840,AT4G20940
AT3G17840,AT4G22130
AT3G17840,AT4G28650
AT3G17840,AT4G33430
AT3G17840,AT5G06320
AT3G17840,AT5G23060
AT3G17840,AT5G49760
AT3G17840,AT5G65700
AT3G17860,AT3G17860
AT3G17860,AT3G26744
AT3G17860,AT3G29160
AT3G17860,AT3G43440
AT3G17860,AT4G14720
AT3G17860,AT4G17880
AT3G17860,AT4G28910
AT3G17860,AT4G32570
AT3G17860,AT5G10270
AT3G17860,AT5G13220
AT3G17860,AT5G14240
AT3G17860,AT5G24520
AT3G17860,AT5G38420
AT3G17860,AT5G46760
AT3G17860,AT5G60120
AT3G17970,AT4G35450
AT3G17970,AT5G02500
AT3G17970,AT5G52640
AT3G17970,AT5G56000
AT3G17970,AT5G56030
AT3G17980,AT5G46790
AT3G17980,AT5G53160
AT3G18000,AT4G25030
AT3G18035,AT4G26110
AT3G18040,AT3G18040
AT3G18130,AT3G21220
AT3G18130,AT3G45640
AT3G18130,AT3G53990
AT3G18130,AT3G56410
AT3G18130,AT4G08500
AT3G18130,AT4G13940
AT3G18130,AT4G34460
AT3G18130,AT4G35470
AT3G18130,AT5G06110
AT3G18130,AT5G09650
AT3G18130,AT5G65780
AT3G18140,AT3G47620
AT3G18140,AT4G14560
AT3G18140,AT4G32570
AT3G18140,AT4G37260
AT3G18190,AT5G20890
AT3G18480,AT5G66030
AT3G18580,AT5G16850
AT3G18690,AT4G01370
AT3G18690,AT4G37710
AT3G18700,AT4G25030
AT3G18780,AT3G46520
AT3G18780,AT3G60600
AT3G18780,AT4G37130
AT3G18780,AT5G59880
AT3G18990,AT3G57870
AT3G19140,AT5G45410
AT3G19150,AT3G48750
AT3G19150,AT3G50070
AT3G19150,AT3G54180
AT3G19150,AT3G54650
AT3G19150,AT4G03270
AT3G19150,AT4G34160
AT3G19150,AT4G37630
AT3G19150,AT5G10440
AT3G19150,AT5G27620
AT3G19150,AT5G63610
AT3G19150,AT5G65420
AT3G19180,AT3G19180
AT3G19210,AT5G20850
AT3G19370,AT4G34460
AT3G19590,AT3G25980
AT3G19590,AT4G33270
AT3G19720,AT3G19720
AT3G19720,AT3G47430
AT3G19760,AT5G16850
AT3G19760,AT5G37720
AT3G19760,AT5G56750
AT3G19820,AT3G54130
AT3G19820,AT5G47910
AT3G19820,AT5G57940
AT3G19930,AT4G16360
AT3G19930,AT5G21170
AT3G19950,AT4G27960
AT3G19980,AT5G57090
AT3G20000,AT4G25030
AT3G20000,AT5G09420
AT3G20130,AT4G01370
AT3G20250,AT4G18710
AT3G20310,AT5G01810
AT3G20310,AT5G06160
AT3G20310,AT5G17800
AT3G20310,AT5G27030
AT3G20310,AT5G28640
AT3G20550,AT3G22960
AT3G20550,AT4G15545
AT3G20550,AT5G58220
AT3G20600,AT3G25070
AT3G20650,AT4G13940
AT3G20740,AT5G49160
AT3G20740,AT5G58230
AT3G20770,AT4G17880
AT3G20770,AT5G46760
AT3G20770,AT5G63110
AT3G20860,AT3G44200
AT3G21055,AT3G57870
AT3G21150,AT3G47620
AT3G21150,AT3G48150
AT3G21150,AT3G54320
AT3G21150,AT4G18390
AT3G21150,AT4G37260
AT3G21150,AT4G38960
AT3G21150,AT4G39070
AT3G21150,AT5G15840
AT3G21175,AT3G21175
AT3G21175,AT3G45640
AT3G21175,AT4G01370
AT3G21175,AT4G10840
AT3G21175,AT5G06160
AT3G21175,AT5G12980
AT3G21175,AT5G16850
AT3G21175,AT5G40160
AT3G21220,AT4G08500
AT3G21220,AT4G18710
AT3G21510,AT4G01370
AT3G21510,AT4G14340
AT3G21510,AT5G10720
AT3G21630,AT3G21630
AT3G21630,AT3G23000
AT3G21630,AT3G49470
AT3G21630,AT3G51895
AT3G21630,AT3G54890
AT3G21630,AT4G35100
AT3G21630,AT5G02050
AT3G21630,AT5G03240
AT3G21630,AT5G07530
AT3G21630,AT5G15960
AT3G21630,AT5G19510
AT3G21630,AT5G20240
AT3G21630,AT5G47210
AT3G21630,AT5G51280
AT3G21630,AT5G54270
AT3G21640,AT3G28860
AT3G21640,AT3G48890
AT3G21640,AT4G30190
AT3G21640,AT5G25752
AT3G21720,AT3G21720
AT3G21720,AT5G56290
AT3G21830,AT5G57360
AT3G21840,AT5G57360
AT3G21850,AT3G62980
AT3G21850,AT4G12560
AT3G21850,AT5G57360
AT3G21860,AT4G02570
AT3G21860,AT4G12560
AT3G22170,AT3G22170
AT3G22170,AT4G15090
AT3G22170,AT5G11260
AT3G22231,AT3G22231
AT3G22320,AT3G24650
AT3G22370,AT4G15415
AT3G22660,AT5G16850
AT3G22680,AT3G22680
AT3G22680,AT3G49250
AT3G22880,AT3G27120
AT3G22880,AT4G00020
AT3G22960,AT3G56130
AT3G22960,AT3G59920
AT3G22960,AT3G60820
AT3G22960,AT5G01820
AT3G22960,AT5G20920
AT3G22960,AT5G35410
AT3G22970,AT4G15560
AT3G23000,AT4G17615
AT3G23000,AT4G26570
AT3G23000,AT5G24270
AT3G23000,AT5G55990
AT3G23050,AT3G47620
AT3G23050,AT3G61830
AT3G23050,AT3G62980
AT3G23050,AT4G02570
AT3G23050,AT4G14560
AT3G23050,AT5G20730
AT3G23050,AT5G27030
AT3G23050,AT5G37020
AT3G23050,AT5G43700
AT3G23050,AT5G60450
AT3G23150,AT4G10480
AT3G23150,AT4G23670
AT3G23150,AT5G03280
AT3G23150,AT5G06320
AT3G23150,AT5G20820
AT3G23150,AT5G42020
AT3G23150,AT5G49910
AT3G23150,AT5G59880
AT3G23150,AT5G63190
AT3G23150,AT5G66140
AT3G23310,AT3G43810
AT3G23310,AT3G51920
AT3G23310,AT5G21274
AT3G23310,AT5G37780
AT3G23325,AT3G47620
AT3G23390,AT3G47620
AT3G23660,AT4G28910
AT3G23750,AT5G07280
AT3G23750,AT5G65700
AT3G23980,AT4G18710
AT3G24140,AT3G26744
AT3G24140,AT4G02770
AT3G24140,AT4G16143
AT3G24140,AT4G33520
AT3G24140,AT5G45600
AT3G24150,AT4G14720
AT3G24240,AT3G28450
AT3G24240,AT4G20270
AT3G24240,AT5G07280
AT3G24240,AT5G65700
AT3G24300,AT4G13510
AT3G24430,AT3G57870
AT3G24440,AT5G57380
AT3G24550,AT3G24550
AT3G24650,AT4G16340
AT3G24650,AT4G17730
AT3G24650,AT5G15840
AT3G24650,AT5G20910
AT3G24650,AT5G61380
AT3G24810,AT3G48750
AT3G24810,AT3G54180
AT3G24810,AT4G03270
AT3G24810,AT4G37630
AT3G24810,AT5G10440
AT3G24810,AT5G27620
AT3G24810,AT5G65420
AT3G25070,AT4G30190
AT3G25070,AT4G38740
AT3G25070,AT5G46330
AT3G25230,AT5G48570
AT3G25230,AT5G52640
AT3G25250,AT3G45640
AT3G25500,AT3G46520
AT3G25545,AT3G25860
AT3G25800,AT3G26020
AT3G25800,AT5G56750
AT3G25860,AT3G25860
AT3G25860,AT4G29040
AT3G25980,AT4G24680
AT3G25980,AT4G33270
AT3G25980,AT5G49880
AT3G25990,AT3G25990
AT3G25990,AT5G12980
AT3G26560,AT3G54610
AT3G26744,AT3G43440
AT3G26744,AT4G33950
AT3G26744,AT5G60410
AT3G26744,AT5G66880
AT3G26910,AT3G54230
AT3G26940,AT3G26940
AT3G26940,AT4G03080
AT3G26940,AT4G39400
AT3G27120,AT5G20850
AT3G27170,AT5G04870
AT3G27170,AT5G06320
AT3G27240,AT4G25030
AT3G27310,AT5G05760
AT3G27420,AT4G24840
AT3G27740,AT3G54170
AT3G27810,AT3G27810
AT3G27810,AT3G43440
AT3G27810,AT4G17880
AT3G27810,AT5G17800
AT3G27810,AT5G46760
AT3G27810,AT5G46830
AT3G27830,AT4G02930
AT3G27850,AT5G14240
AT3G27920,AT3G27920
AT3G27920,AT5G41315
AT3G27925,AT3G47620
AT3G27925,AT3G53460
AT3G27925,AT4G03280
AT3G27925,AT4G10340
AT3G28220,AT3G47780
AT3G28220,AT3G53510
AT3G28220,AT4G20390
AT3G28220,AT4G23220
AT3G28220,AT5G10290
AT3G28220,AT5G11870
AT3G28220,AT5G12860
AT3G28220,AT5G21170
AT3G28270,AT3G28270
AT3G28270,AT3G28300
AT3G28450,AT3G43810
AT3G28450,AT3G51920
AT3G28450,AT4G22130
AT3G28450,AT4G33430
AT3G28450,AT5G16000
AT3G28450,AT5G21274
AT3G28450,AT5G37780
AT3G28450,AT5G62230
AT3G28710,AT4G32570
AT3G28715,AT3G47620
AT3G28715,AT4G32570
AT3G28715,AT5G08330
AT3G28715,AT5G60120
AT3G28715,AT5G63310
AT3G28730,AT3G57390
AT3G28730,AT4G00238
AT3G28730,AT4G18390
AT3G28730,AT4G25210
AT3G28730,AT5G13790
AT3G28860,AT5G57090
AT3G29160,AT3G51260
AT3G29160,AT4G15900
AT3G29160,AT4G16360
AT3G29160,AT4G25920
AT3G29160,AT4G28980
AT3G29160,AT4G34000
AT3G29160,AT5G01820
AT3G29160,AT5G14870
AT3G29160,AT5G21170
AT3G29160,AT5G60120
AT3G29320,AT4G25030
AT3G33520,AT5G37055
AT3G42640,AT5G06320
AT3G42670,AT4G11130
AT3G43440,AT4G16430
AT3G43440,AT4G17880
AT3G43440,AT4G28910
AT3G43440,AT5G13220
AT3G43440,AT5G28640
AT3G43440,AT5G46760
AT3G43440,AT5G46830
AT3G43810,AT3G50310
AT3G43810,AT3G58780
AT3G43810,AT3G59150
AT3G43810,AT4G14340
AT3G43810,AT4G23650
AT3G43810,AT4G23810
AT3G43810,AT4G24390
AT3G43810,AT4G30960
AT3G43810,AT4G35600
AT3G43810,AT4G36250
AT3G43810,AT4G37870
AT3G43810,AT5G11260
AT3G43810,AT5G13790
AT3G43810,AT5G20810
AT3G43810,AT5G27050
AT3G43810,AT5G35410
AT3G43810,AT5G39670
AT3G43810,AT5G47120
AT3G43810,AT5G49760
AT3G43810,AT5G56030
AT3G43810,AT5G66790
AT3G44110,AT4G25030
AT3G44200,AT3G44200
AT3G44200,AT3G63280
AT3G44200,AT5G37780
AT3G44460,AT3G45640
AT3G44460,AT4G01370
AT3G44460,AT4G34000
AT3G44600,AT5G17690
AT3G44620,AT5G44090
AT3G44730,AT5G15090
AT3G44880,AT4G22920
AT3G44880,AT4G37000
AT3G45080,AT5G45410
AT3G45140,AT4G18040
AT3G45140,AT4G25030
AT3G45140,AT5G45410
AT3G45140,AT5G56750
AT3G45620,AT4G05420
AT3G45640,AT3G45640
AT3G45640,AT3G48590
AT3G45640,AT3G54340
AT3G45640,AT3G56150
AT3G45640,AT3G57390
AT3G45640,AT3G58780
AT3G45640,AT4G01720
AT3G45640,AT4G11890
AT3G45640,AT4G12470
AT3G45640,AT4G18880
AT3G45640,AT4G20360
AT3G45640,AT4G23650
AT3G45640,AT4G23810
AT3G45640,AT4G26750
AT3G45640,AT4G31500
AT3G45640,AT4G35800
AT3G45640,AT4G38960
AT3G45640,AT5G02470
AT3G45640,AT5G06110
AT3G45640,AT5G08330
AT3G45640,AT5G10140
AT3G45640,AT5G10270
AT3G45640,AT5G11510
AT3G45640,AT5G15840
AT3G45640,AT5G17800
AT3G45640,AT5G27640
AT3G45640,AT5G47640
AT3G45640,AT5G50480
AT3G45640,AT5G54430
AT3G45640,AT5G60120
AT3G45640,AT5G62000
AT3G45640,AT5G63310
AT3G45640,AT5G63470
AT3G45640,AT5G64960
AT3G45780,AT3G62290
AT3G45780,AT4G18710
AT3G45780,AT5G10450
AT3G45780,AT5G64330
AT3G45860,AT5G46330
